rid,aircraft,airport,model,wildlife_struck,impact,flight_date,damage,airline,origin,flight_phase,remains_collected_flag,Remarks,wildlife_size,sky_conditions,species,pilot_warned_flag,altitude_ft,heavy_flag
238864,Airplane,ORLANDO INTL,B-757-200,9,None,10/8/2005 0:00,No damage,US AIRWAYS*,Florida,Landing Roll,TRUE,REMOVED FEATHERS FROM NOSEGEAR AND RT ENG. ALT REPTD AS APCH AND LDG ROLL. ARPT OPS SAID TOUCHDOWN MIDFIELD.,Large,Some Cloud,Sandhill crane,N,0,Yes
238093,Airplane,KEY WEST INTL ARPT,BE-1900,2,None,10/8/2005 0:00,No damage,GULFSTREAM INTL AIRLINES,Florida,Approach,TRUE,7 DEAD BIRDS RECOVERED BY GROUND OPS.,Small,Some Cloud,Unknown bird - small,N,2,No
240446,Airplane,ROGUE VALLEY INTL,CL-RJ100/200,2,None,10/9/2005 0:00,No damage,MESA AIRLINES,Oregon,Approach,FALSE,SPARROW-SIZED BROWN BIRDS. FEATHERS AND BLOOD ON NOSE.,Small,No Cloud,Unknown bird - small,N,"3,000",No
235901,Airplane,BRADLEY INTL,B-737-200,9,Precautionary Landing,10/9/2005 0:00,Caused damage,DELTA AIR LINES,Connecticut,Take-off run,FALSE,DMG TO #2 FAN. COST WAS FOR FAN BLADE REPLACEMENT.,Small,Overcast,Horned lark,Y,0,Yes
236769,Airplane,SACRAMENTO INTL,B-737-300,5,None,10/10/2005 0:00,No damage,SOUTHWEST AIRLINES,California,Climb,FALSE,,Small,No Cloud,Unknown bird - small,N,500,Yes
233520,Airplane,DEKALB-PEACHTREE ARPT,BE-400 BJET,9,None,10/10/2005 0:00,No damage,BUSINESS,Georgia,Landing Roll,FALSE,LANDING FLARE,Small,Some Cloud,Unknown bird - small,Y,0,No
237931,Airplane,MINETA SAN JOSE INTL,B-737,4,None,10/11/2005 0:00,No damage,SOUTHWEST AIRLINES,California,Landing Roll,TRUE,"BIRD REPTD AS PIGEON, ASSUME ROCK PIGEON. HIT 2 BIRDS.",Small,No Cloud,Rock pigeon,N,0,Yes
235018,Airplane,BUFFALO-NIAGARA INTL,CL-RJ700,5,None,10/11/2005 0:00,No damage,COMAIR AIRLINES,New York,Take-off run,TRUE,,Small,Overcast,Mourning dove,Y,0,No
242631,Airplane,BUFFALO-NIAGARA INTL,DHC8 DASH 8,9,None,10/12/2005 0:00,No damage,PIEDMONT AIRLINES,New York,Climb,FALSE,"DATE OF INCIDENT NOT REPTD, ASSUME SAME AS DATE REPTD",Small,Overcast,Unknown bird - small,Y,150,No
234977,Airplane,MORRISTOWN MUNICIPAL ARPT,LEARJET-45,10,None,10/13/2005 0:00,No damage,BUSINESS,New Jersey,Landing Roll,FALSE,WARNING IN AFD FOR BIRDS,Small,Overcast,Rock pigeon,Y,0,No
238743,Airplane,MONTGOMERY REGIONAL ARPT,EMB-145,8,None,10/13/2005 0:00,No damage,MESA AIRLINES,Alabama,Approach,FALSE,PROBABLY DOVES,Small,No Cloud,Unknown bird - small,N,300,No
234201,Airplane,NEWARK LIBERTY INTL ARPT,B-757-200,9,None,10/13/2005 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,FALSE,CREW REPTD FLYING THRU A LARGE FLOCK OF BIRDS DURING LDG FLARE. BLOOD SMEARS ON NOSE AND RT WING. RWY SWEEP FOUND NO CARCASSES.,Small,Overcast,Unknown bird - small,N,100,Yes
238558,Airplane,DALLAS/FORT WORTH INTL ARPT,B-737-800,5,None,10/13/2005 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,FALSE,WREN/SPARROW. HIT AT LEAST 1 MAYBE 2 SML BIRDS ON ACH. GLANCING BLOWS. MX CLEARED A/C FOR CONTD FLT.,Small,Some Cloud,Unknown bird - small,N,200,Yes
238119,Airplane,CHICAGO O'HARE INTL ARPT,EMB-170,3,None,10/13/2005 0:00,Caused damage,AIR CANADA,Illinois,Approach,FALSE,"BLADE DMG FROM INGESTION. 6 BLADES REPAIRED, 4 NEW BLADES PURCHASED.",Medium,Overcast,Unknown bird - medium,Y,350,No
233085,Airplane,WASHINGTON DULLES INTL ARPT,CL-RJ100/200,6,None,10/14/2005 0:00,No damage,INDEPENDENCE AIR,DC,Approach,FALSE,,Small,Overcast,European starling,Y,700,No
235381,Airplane,HONOLULU INTL ARPT,B-767-400,10,None,10/14/2005 0:00,No damage,DELTA AIR LINES,Hawaii,Climb,TRUE,"ATIS WARNING. STRIKE NOT REPTD TO TWR, JUST TO AIRLINE OPS OFFICE. 3 CARCASSES RECOVERED BY STATE RAMP CONTROL. 1000 FT W OF VORTAC. BIRDS HIT JUST ABOVE FRONT WINDOWS. BIRDS HAS CROSSED RWY FROM VICINITY OF SEAWALL. (PHASE ALSO REPTD AS DURING T/O RUN)",Small,Some Cloud,Pacific golden-plover,Y,10,Yes
231260,Airplane,GRANT COUNTY ARPT,B-747-400,3,None,10/15/2005 0:00,No damage,JAPAN AIRLINES,Washington,Approach,TRUE,BIRD REPTD AS DIRCY THRUST. PUBLIC SAFETY DEPT PICKED UP REMAINS OF 5 SML BIRDS.,Small,No Cloud,Unknown bird - small,N,100,No
234720,Airplane,GRANT COUNTY ARPT,B-747-400,3,None,10/15/2005 0:00,No damage,JAPAN AIRLINES,Washington,Approach,TRUE,BIRD REPTD AS DIRCY THRUST. 2ND STRIKE ON SAME DAY.,Small,No Cloud,Unknown bird - small,N,100,No
236028,Airplane,EPHRAIM- FISH CREEK,PA-28,5,Precautionary Landing,10/15/2005 0:00,Caused damage,BUSINESS,Wisconsin,Approach,FALSE,"SAW BLUR LESS THAN 1 SECOND BEFORE IMPACT. CLEAR, MOONLIT NIGHT. BIRD CAME FROM DARK, FOREST AREA. HIT RT WING JUST OUTSIDE RT FUEL TANK. DMG TO RT WING. BELIEVE IT WAS A CANADA GOOSE.",Large,No Cloud,Canada goose,N,"2,000",No
235727,Airplane,NUT TREE AIRPORT,BE-400 BJET,3,None,10/17/2005 0:00,Caused damage,FLIGHT OPTIONS,California,Landing Roll,FALSE,"#1 ENG WAS REPLACED. CHANGED RT PITOT TUBE. LEFT TIRE 1"" STRIP OF TRED MISSING. CHANGED TIRE AND WHEEL. RT WING STALL STRIP DENTED AT LEADING EDGE WITHIN LIMITS.",Large,No Cloud,Wild turkey,N,0,No
236175,Airplane,LAGUARDIA NY,MD-82,7,None,10/17/2005 0:00,No damage,AMERICAN AIRLINES,New York,Approach,FALSE,BIRDS NOT SEEN PRIOR TO IMPACT. SPARROW SIZE. CAPT HEARD LIGHT THUMP ON RT RADOME DURING SHORT FINAL.  N# REPTD BY CAPT DID NOT MATCH THAT REPTD BY ARPT.,Small,Some Cloud,Unknown bird - small,N,400,No
238372,Airplane,TETERBORO AIRPORT,MU2,6,None,10/18/2005 0:00,No damage,BUSINESS,New Jersey,Take-off run,FALSE,,Small,Some Cloud,Rock pigeon,N,0,No
238179,Airplane,KALAMAZOO/BATTLE CREEK INTL,CL-RJ100/200,3,None,10/18/2005 0:00,No damage,COMAIR AIRLINES,Michigan,Landing Roll,FALSE,4 SPARROW-SIZED BIRDS HIT AS REPTD BY PILOT. NO REPTD DMG.,Small,No Cloud,Unknown bird - small,N,0,No
239804,Airplane,HONOLULU INTL ARPT,B-767-300,9,None,10/19/2005 0:00,No damage,UNITED AIRLINES,Hawaii,Take-off run,TRUE,CREW REPTD HITTING 3-4 1 MED-SIZED BIRDS JUST AFTER ROTATION ON RT SIDE OF NOSE. MX FOUND STRIKE JUST BELOW F/O'S #2 WINDOW ABOUT 1 FT BELOW AOA. REMAINS FOUND ON SHOULDER OF 8R ABOUT 5500FT FROM APCH END. (PHASE ALSO REPTD AS TAKE OFF RUN),Small,Some Cloud,Pacific golden-plover,N,0,Yes
232547,Airplane,WESTCHESTER COUNTY ARPT,CL-RJ100/200,7,None,10/20/2005 0:00,No damage,INDEPENDENCE AIR,New York,Approach,FALSE,"2 BIRD MARKS, ONE ON EACH SIDE OF NOSE CONE.",Small,Some Cloud,Unknown bird - small,Y,"1,000",No
235574,Airplane,WESTCHESTER COUNTY ARPT,EMB-145,2,None,10/20/2005 0:00,No damage,AMERICAN EAGLE AIRLINES,New York,Approach,FALSE,BIRDS HIT BOTH WINGS LEADING EDGES ON 5 MILE FINAL..,Small,Some Cloud,Unknown bird - small,Y,800,No
232185,Airplane,LAGUARDIA NY,EMB-170,8,None,10/20/2005 0:00,No damage,AIR CANADA,New York,Descent,FALSE,"AT NIGHT OVER MANHATTAN, HIT BIRDS ON APCH. INGESTION.",Small,No Cloud,Unknown bird - small,N,"4,000",No
240601,Airplane,WESTCHESTER COUNTY ARPT,EMB-145,9,None,10/20/2005 0:00,No damage,AMERICAN EAGLE AIRLINES,New York,Approach,FALSE,8 MILE FINAL. OVER LONG ISLAND SOUND.  HIT A PAIR OF SML BIRDS. BLOOD FOUND ON COWLING.,Small,Some Cloud,Unknown bird - small,Y,"1,200",No
233267,Airplane,THEODORE FRANCIS GREEN STATE,B-737-200,3,None,10/21/2005 0:00,No damage,DELTA AIR LINES,Rhode Island,Approach,FALSE,"HIT JUST BELOW F/O WINDOW. DESCENDED TO 4000' AND HIT A 2ND BIRD. IT HIT THE FUSELAGE/WINGROOT AREA. (ALTITUDES DON'T MAKE SENSE, ONE MUST BE WRONG)",Medium,No Cloud,Unknown bird - medium,N,500,Yes
238551,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,CL-RJ100/200,7,None,10/24/2005 0:00,No damage,ATLANTIC SOUTHEAST,Kentucky,Landing Roll,FALSE,ATIS WARNING. HIT SML BROWN BIRDS.,Small,Some Cloud,Unknown bird - small,Y,0,No
235152,Airplane,ROANOKE REGIONAL,C-650,7,None,10/24/2005 0:00,No damage,FLIGHT OPTIONS,Virginia,Landing Roll,FALSE,HAVING ENG INSPCTD,Small,Overcast,Mourning dove,N,0,No
238961,Airplane,PEASE INTL TRADEPORT,BA-31 JETSTR,10,None,10/25/2005 0:00,No damage,BUSINESS,New Hampshire,Landing Roll,FALSE,PILOT REPTD THEY MIGHT HAVE HIT A BIRD DURING LDG.,Small,Overcast,Barn swallow,Y,0,No
236814,Airplane,BURKE LAKEFRONT,LEARJET-45,4,None,10/25/2005 0:00,No damage,BUSINESS,Ohio,Approach,TRUE,5 BIRDS HIT. PILOT REPTD ONLY 1.,Small,Overcast,Bonaparte's gull,Y,50,No
236901,Airplane,SACRAMENTO EXECUTIVE ARPT,CITATIONJET,5,None,10/26/2005 0:00,No damage,BUSINESS,California,Landing Roll,TRUE,ID BY SMITHSONIAN,Small,Overcast,Western meadowlark,Y,0,No
238162,Airplane,SHEPPARD AIR FORCE BASE,SAAB-340,8,None,10/26/2005 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Climb,FALSE,ATIS WARNING,Small,No Cloud,Unknown bird - small,Y,100,No
238986,Airplane,GENERAL MITCHELL INTL,A-300,5,None,10/27/2005 0:00,No damage,FEDEX EXPRESS,Wisconsin,Take-off run,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,No
239979,Airplane,BUFFALO-NIAGARA INTL,B-737,3,None,10/28/2005 0:00,No damage,UNITED AIRLINES,New York,Descent,FALSE,NO DMG,Small,Some Cloud,Unknown bird - small,Y,"2,700",Yes
237216,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,EMB-145,10,None,10/28/2005 0:00,No damage,AMERICAN EAGLE AIRLINES,Kentucky,Approach,FALSE,FOUND EVIDENCE OF 2 STRIKES ON L SIDE OF NOSE. POSSIBLY STARLINGS.,Medium,No Cloud,Unknown bird - medium,N,300,No
234677,Airplane,EPPLEY AIRFIELD,A-319,8,None,10/30/2005 0:00,No damage,AMERICA WEST AIRLINES,Nebraska,Descent,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,"2,500",No
240134,Airplane,WASHINGTON DULLES INTL ARPT,CL-RJ100/200,5,None,10/31/2005 0:00,No damage,MESA AIRLINES,DC,Approach,FALSE,ATIS ONLY WARNING. 2 SML BIRDS HIT RT WING FLAP BOTTOM SIDE.,Small,No Cloud,Unknown bird - small,Y,800,No
234889,Airplane,PORT COLUMBUS INTL,EMB-170,4,Aborted Take-off,11/2/2005 0:00,No damage,SHUTTLE AMERICA,Ohio,Take-off run,FALSE,PILOTS REPTD STRIKING 2 SML BIRDS ON T/O ROLL. ABORTED T/O. RWY INSPN FOUND 1 MOURNING DOVE.,Small,Some Cloud,Mourning dove,Y,0,No
237854,Airplane,HENDERSON FIELD,LOCKHEED C-130,2,Other,11/3/2005 0:00,No damage,GOVERNMENT,Prince Edward Island,Approach,TRUE,,Small,Some Cloud,Brown noddy,Y,50,No
232132,Airplane,DALLAS/FORT WORTH INTL ARPT,MD-80,10,None,11/3/2005 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,FALSE,,Small,No Cloud,Mourning dove,Y,10,No
235766,Airplane,SAN FRANCISCO INTL ARPT,B-737-800,9,None,11/3/2005 0:00,No damage,CONTINENTAL AIRLINES,California,Take-off run,TRUE,CREW REPTD POSSIBLE BIRDSTRIKE TO TWR. FOUND CARCASS. ID BY SMITHSONIAN FAA 1311.,Small,Overcast,Western meadowlark,N,0,Yes
237101,Airplane,PORT COLUMBUS INTL,EMB-170,4,None,11/3/2005 0:00,No damage,SHUTTLE AMERICA,Ohio,Landing Roll,TRUE,PILOTS REPTD STRIKING 6-10 BIRDS ON LDG. REMAINS RECOVERED.,Small,No Cloud,Mourning dove,Y,0,No
241773,Airplane,PORT COLUMBUS INTL,EMB-170,4,None,11/3/2005 0:00,No damage,TRANS STATES AIRLINES,Ohio,Landing Roll,TRUE,PILOTS REPTD STRIKING 6-10 BIRDS ON LDG. MX INSPN. REMAINS RECOVERED.,Small,No Cloud,Mourning dove,Y,0,No
241036,Airplane,DALLAS/FORT WORTH INTL ARPT,MD-82,9,None,11/4/2005 0:00,Caused damage,AMERICAN AIRLINES,Texas,Approach,TRUE,"ATIS WARNING. HIT 3 DOVES OUT OF A FLOCK OF ABOUT 10. 1 HIT L MAIN GEAR, NO DMG. 1 HIT RT MAIN GEAR, DAMAGED HYDRAULIC LINE AND 1 HIT RT LE SLAT. NO DMG.",Small,No Cloud,Mourning dove,Y,10,No
235462,Airplane,DALLAS LOVE FIELD ARPT,B-737,2,None,11/7/2005 0:00,No damage,SOUTHWEST AIRLINES,Texas,Take-off run,FALSE,BIRDSTRIKE AT ROTATION,Medium,No Cloud,Unknown bird - medium,N,0,Yes
241704,Airplane,RONALD REAGAN WASHINGTON NATL,EMB-170,3,None,11/7/2005 0:00,No damage,AIR CANADA,DC,Approach,FALSE,BIRDSTRIKE ON FLAP FAIRING ON ARRIVAL. NO DMG.,Small,No Cloud,Unknown bird - small,Y,150,No
235634,Airplane,MANCHESTER AIRPORT,B-737-700,4,None,11/7/2005 0:00,No damage,SOUTHWEST AIRLINES,New Hampshire,Climb,FALSE,"ATIS WARNING. JUST AT ROTATION, LRG FLOCK OF BIRDS FLEW FROM RT TO L ACROSS THE A/C. SEEMED TO COME FROM GRAASS ARA ADJACENT TO RWY.",Small,No Cloud,Unknown bird - small,Y,5,Yes
235592,Airplane,TETERBORO AIRPORT,BE-400 BJET,5,None,11/8/2005 0:00,No damage,FLIGHT OPTIONS,New Jersey,Approach,FALSE,,Medium,No Cloud,Unknown bird - medium,Y,"1,200",No
241462,Airplane,LOGAN INTL,A-319,2,None,11/8/2005 0:00,No damage,US AIRWAYS*,Massachusetts,Take-off run,TRUE,"ATIS REPORT SAID, ""HEAVY BIRD ACTIVITY ALL AREAS."" ARPT FOUND 16 SNOW BUNTINGS AT 1005, ASSUME FROM THIS STRIKE.",Small,Some Cloud,Snow bunting,Y,0,No
236066,Airplane,BOWMAN FIELD,BE-100 KING,5,None,11/9/2005 0:00,No damage,BUSINESS,Kentucky,Take-off run,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,No
235319,Airplane,JOHN WAYNE AIRPORT,B-737-400,7,None,11/9/2005 0:00,No damage,ALASKA AIRLINES,California,Approach,FALSE,"MULTIPLE BIRDSTRIKES ON SHORT FINAL. VIZ SMEAR ON L SIDE FUSELAGE 6"" BEHIND NOSE CONE.",Medium,Some Cloud,Unknown bird - medium,N,300,Yes
239277,Airplane,DALLAS/FORT WORTH INTL ARPT,CL-RJ700,5,None,11/9/2005 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Approach,FALSE,BIRD POSSIBLY DOVE. FELT MULTIPLE IMPACTS DURING THE FLARE FOR LDG.,Small,No Cloud,Unknown bird - small,N,2,No
235271,Airplane,KANSAS CITY INTL,MD-80,4,None,11/9/2005 0:00,No damage,AMERICAN AIRLINES,Missouri,Approach,TRUE,"ATIS WARNING. ID BY SMITHSONIAN, FAA 1347 (CAPT WAS CORRECT WITH SPECIES ID)",Small,Some Cloud,Common grackle,Y,"4,000",No
236767,Airplane,MONTEREY PENINSULA,CL-RJ100/200,2,None,11/10/2005 0:00,Caused damage,MESA AIRLINES,California,Climb,FALSE,"IT WAS THOUGHT THAT ADG DEPLOYED, BUT AFTER POWER AND REDUCTION VIGRATION AND NOISE REDUCED AND LARAGE DIFFERENCE BTWN RT AND L ENG INDICATIONS NOTED. NO DMG TO RT WING. BENT N1 FAN BALDES NOTED IN RT ENG.",Medium,No Cloud,Unknown bird - medium,N,"1,500",No
240813,Airplane,DENVER INTL AIRPORT,A-318,3,None,11/10/2005 0:00,No damage,FRONTIER AIRLINES,Colorado,Approach,FALSE,,Small,No Cloud,Unknown bird - small,N,40,No
237727,Airplane,SANTA BARBARA MUNICIPAL,SAAB-340,10,None,11/12/2005 0:00,No damage,AMERICAN EAGLE AIRLINES,California,Approach,FALSE,NO ABNORMAL ENG INDICATIONS.,Small,Overcast,Unknown bird - small,N,100,No
236084,Airplane,PORTLAND INTL JETPORT (ME),CL-RJ700,9,None,11/14/2005 0:00,No damage,MESA AIRLINES,Maine,Landing Roll,FALSE,1 BIRD STRIKE FOUND ON RT WING LE AND ONE ON BOTTOM OF L INBD FLAP.,Medium,No Cloud,Unknown bird - medium,N,0,No
242244,Airplane,JOE FOSS FIELD ARPT,BE-99,10,Precautionary Landing,11/15/2005 0:00,Caused damage,BUSINESS,South Dakota,Approach,FALSE,,Large,Overcast,Canada goose,Y,"1,800",No
241430,Airplane,GEORGE BUSH INTERCONTINENTAL,DC-8-70,3,None,11/17/2005 0:00,No damage,ASTAR AIR CARGO,Texas,Landing Roll,FALSE,SAW BIRDS FLY ACROSS RWY IN FLARE. IT LOOKED LIKE 2 HIT THE #4 ENG. COST IS FOR 1 HR INSPN.,Small,No Cloud,Unknown bird - small,N,0,No
233057,Airplane,MINNEAPOLIS-ST PAUL INTL,B-757-200,5,None,11/24/2005 0:00,No damage,NORTHWEST AIRLINES,Minnesota,Approach,FALSE,ENCOUNTERED A FLOCK OF 25-50 STARLING-SIZED BIRDS A THEY WERE TAKING OFF FROM APCH END OF RWY 35.(NOTE: MSP DOES NOT HAVE A 35) 1 HIT THE F/O FWD WINDOW NEAR BOTTOM CENTER. 1 HIT RADOME. LANDING UNEVENTFUL.,Small,No Cloud,Unknown bird - small,Y,200,Yes
236997,Airplane,DALLAS/FORT WORTH INTL ARPT,MD-82,6,None,11/25/2005 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,TRUE,2 CARCASSES FOUND ON RWY.,Small,Overcast,Mourning dove,Y,8,No
233148,Airplane,RONALD REAGAN WASHINGTON NATL,MD-88,6,None,11/27/2005 0:00,No damage,AMERICAN AIRLINES,DC,Approach,FALSE,ATIS WARNING ONLY. PILOT BELIEVES THERE WAS NO DMG.,Medium,Some Cloud,Unknown bird - medium,N,100,No
240647,Airplane,SOUTHWEST FLORIDA INTL ARPT,B-737-700,4,None,11/27/2005 0:00,No damage,SOUTHWEST AIRLINES,Florida,Approach,FALSE,"WE SAW LRG FLOCK OF SMALL BLACK BIRDS, SUSPECT STARLINGS, RISE FROM TREES ON APCH END OF RWY DIRECTLY INTO OUR FLT PATH. HIT 2 BIRDS.",Small,Some Cloud,European starling,N,200,Yes
242632,Airplane,SOUTHWEST FLORIDA INTL ARPT,CL-RJ100/200,5,None,11/30/2005 0:00,No damage,COMAIR AIRLINES,Florida,Approach,FALSE,BELIEVED TO BE STARLINGS. NO REMAINS FOUND.,Small,No Cloud,Unknown bird - small,Y,800,No
237710,Airplane,ST. LUCIE COUNTY INTL ARPT,HAWKER-SDLY HS125,7,Aborted Take-off,11/30/2005 0:00,No damage,BUSINESS,Florida,Take-off run,FALSE,NO DMG.,Large,Overcast,Sandhill crane,N,0,No
235242,Airplane,ALBUQUERQUE INTL,A-319,7,Aborted Take-off,12/4/2005 0:00,No damage,US AIRWAYS*,New Mexico,Take-off run,TRUE,SPARROW TYPE BIRD. AIRLINE DID NOT REPORT ANY DMG OR OTHER PERTINENT INFO TO ARPT. RETD TO GATE.,Small,No Cloud,Unknown bird - small,Y,0,No
239526,Airplane,LAGUARDIA NY,EMB-145,5,None,12/12/2005 0:00,Caused damage,CHAUTAUQUA AIRLINES,New York,Approach,TRUE,"HIT LRG FLOCK OF BIRDS OVER DIALS INTXN (OVER WATER) FIRST REPTD AS GULLS. . ID BY SMITHSONIAN, FAA  1339 & 1350. ALL ENG INDICATIONS NORMAL. LRG DENTS ON NOSE, LE OF L WING AND LE OF L ENG NOSE COWL. BIRDS WERE INGESTED IN BOTH ENGS.  BORESCOPED. BOTH EN",Large,No Cloud,Snow goose,N,"2,500",No
235062,Airplane,PHILADELPHIA INTL,HAWKER 800,3,None,12/13/2005 0:00,No damage,FLIGHT OPTIONS,Pennsylvania,Landing Roll,FALSE,"ATIS WARNING. BIRDS FIRST REPTD AS ""SANDPIPERS?"" 3 STARLINGS FOUND ON RWY BY OPS.",Small,No Cloud,European starling,Y,0,No
239749,Airplane,SACRAMENTO INTL,B-737-700,2,None,12/14/2005 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,FALSE,HIT BIRD ON 2-MILE FINAL. BIRD REMAINS NOTED BUT DMG UNCERTAIN UNTIL MX COMPLETED. WS BIOL HAD NO INFO ON SPECIES. HIT.,Medium,No Cloud,Unknown bird - medium,Y,"1,000",Yes
241614,Airplane,SOUTHWEST FLORIDA INTL ARPT,B-737-900,3,None,12/14/2005 0:00,No damage,CONTINENTAL AIRLINES,Florida,Approach,TRUE,"OPS WAS TRYING TO REMOVE THE BIRDS FROM APCH END OF RWY WHEN FLT 376 WAS INBOUND. OPS CEASED EFFORTS TO REMOVE BIRDS WHILE A/C WAS ON SHORT FINAL, CAUSING THEM TO FLY BACK INTO APCH PATH. 3 TREE SWALLOWS WERE HIT. 1 ON L WING AND 2 ON RT WING.",Small,No Cloud,Tree swallow,Y,150,Yes
238217,Airplane,NAPA COUNTY ARPT,BE-36,10,None,12/19/2005 0:00,No damage,BUSINESS,California,Approach,FALSE,NO VISIBLE MARKS ON AIRFRAME OR ENG.,Small,Some Cloud,Rock pigeon,N,20,No
241128,Airplane,CHEYENNE REGIONAL ARPT,BE-1900,9,None,12/20/2005 0:00,No damage,GREAT LAKES AIRLINES,Wyoming,Approach,FALSE,SML FLOCK OF PIGEON TYPE BIRDS ON RWY AS WE FLARED. THEY DISPERSED AND WE HIT 4-5.,Small,No Cloud,Unknown bird - small,Y,5,No
237123,Airplane,SACRAMENTO INTL,B-737-400,6,None,12/20/2005 0:00,Caused damage,ALASKA AIRLINES,California,Approach,TRUE,"NOSE GEAR HIT, CAUSED FLUID LEAK COWLING DENTED ON RT ENG. SOME BIRDS INGESTED. FINAL APCH. (DATA ENTRY NOTE: DAILY REPT SAID NO REPTD DMG)",Medium,Overcast,Mallard,Y,"1,800",Yes
235625,Airplane,SACRAMENTO INTL,B-737-300,4,None,12/20/2005 0:00,No damage,SOUTHWEST AIRLINES,California,Landing Roll,FALSE,"JUST AS A/C TOUCHED DOWN, ABOUT 10-12 STARLING-SIZED BIRD CROSSED RWY I FRONT OF A/C. 1 HIT JUST ABOVE THE WINDSCREEN NEAR CENTER WINDSHLD POST. TWR WAS ADVISED AFTER CLEARING THE RWY. MX INSPN. SIGNED OFF LOGBOOK. A/C WAS TURNED OVER TO NEXT CREW.",Small,Some Cloud,Unknown bird - small,Y,0,Yes
237298,Airplane,DALLAS/FORT WORTH INTL ARPT,EMB-135,3,None,12/21/2005 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Approach,FALSE,2 CARCASSES FOUND.,Small,No Cloud,Mourning dove,Y,10,No
237307,Airplane,SACRAMENTO INTL,B-737-700,5,None,12/23/2005 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,FALSE,NO REMAINS AVAILBLE FOR ID,Medium,Overcast,Unknown bird - medium,Y,20,Yes
239095,Airplane,ALBUQUERQUE INTL,B-737-700,2,None,12/24/2005 0:00,No damage,SOUTHWEST AIRLINES,New Mexico,Take-off run,TRUE,VERY SML BIRDS.,Small,No Cloud,Unknown bird - small,Y,0,Yes
232371,Airplane,TRI-STATE MILTON FERGUSON,BE-90  KING,8,Aborted Take-off,12/26/2005 0:00,No damage,BUSINESS,West Virginia,Take-off run,FALSE,"NO VIZ DMG, LOTS OF BLOOD",Small,Overcast,Unknown bird - small,N,0,No
235148,Airplane,HILO INTL ARPT,B-737-200,6,None,12/27/2005 0:00,No damage,ALOHA AIRLINES,Hawaii,Take-off run,FALSE,FLOCK OF SML BIRDS HIT NOSE ABOUT 5 KNOTS BEFORE V1. WE HEARD SEVERAL SML IMPACTS. FLT CONTD TO HNL. NO APPARENT DMG.,Small,Some Cloud,Unknown bird - small,N,0,Yes
241544,Airplane,AIRBORNE AIRPARK,B-767-200,10,None,12/28/2005 0:00,No damage,ABX AIR,Ohio,Approach,FALSE,"TWO REPORTS FILED BY SAME PERON A FEW DAYS APART. ONE SHOWS FUSELAGE WAS HIT THE OTHER, NOSE. (ASSUME CANADA GOOSE FROM DATE AND LOCATION)",Large,Some Cloud,Canada goose,N,"2,500",Yes
236721,Airplane,SPOKANE INTERNATIONAL,A-300,4,None,12/28/2005 0:00,No damage,UPS AIRLINES,Washington,Landing Roll,TRUE,FLEW CREW WAS UNAWARE OF STRIKE UNTIL FEATHERS WERE SEEN IN #1 ENG ON WALK AROUND. ARPT OPS FOUND 6 CARCASSES ON RWY ABOUT 6300 FT FORM LANDING THRESHOLD. 4 WERE INTACT AND 2 PARTIAL. MX FOUND SEVERAL SML BODY PARTS & FEATHERS IN ENG. NO DMG. (AIRLINE REP,Small,Overcast,Gray partridge,N,0,No
238638,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,B-737-200,3,Aborted Take-off,12/30/2005 0:00,Caused damage,DELTA AIR LINES,Kentucky,Take-off run,FALSE,"LRG FLOCK OF SML BIRDS HIT DURING T/O ROLL RESULTING IN SEVERE DMG TO L ENG. INTAKE FAN DMG. REPLACED  NOSE COWL, AND C-1 AND C-2 HUB AND BLADE ASSEMBLIES. A/C WAS SUBSTITUTED TO HANDLE FLT TO TPA. 1 HR 35 MIN DELAY.AN EASTERN MEADOWLARK WAS FOUND BY ARFF",Small,Overcast,Eastern meadowlark,N,0,Yes
239509,Airplane,CYRIL E KING ARPT,B-757-200,2,None,12/30/2005 0:00,No damage,AMERICAN AIRLINES,Virgin Islands,Take-off run,FALSE,2 BIRDS HIT AT ROTATION. NO DMG. NO ATC INVOLVEMENT,Medium,No Cloud,Unknown bird - medium,N,0,Yes
235272,Airplane,JOHN F KENNEDY INTL,A-320,9,None,12/31/2005 0:00,No damage,JETBLUE AIRWAYS,New York,Take-off run,TRUE,POSSIBLE BIRDSTRIKE REPTD BY AIRLINE TO ATCT. OPS FOUND 2 SNOW BUNTING CARCASSES ON RWY CENTERLINE AT INTXN OF TWY H. UNKN IF DMG.,Small,Overcast,Snow bunting,Y,0,No
